,doc_id,nationality,mean_reaction_time,mean_auc,auc_effect,condition,chosen,reaction_time,auc
34,34,hungarian,6.952118995767757,-0.5741635176803319,2.702488280240919,control,correct,1150.998246566054,-0.6850561815839767
34,34,hungarian,6.952118995767757,-0.5741635176803319,2.702488280240919,control,correct,1001.5346531293736,-0.13715078641066797
34,34,hungarian,6.952118995767757,-0.5741635176803319,2.702488280240919,control,correct,886.8085054497515,-1.0661020065224014
34,34,hungarian,6.952118995767757,-0.5741635176803319,2.702488280240919,control,correct,1242.7631079785228,-0.24714838948932227
34,34,hungarian,6.952118995767757,-0.5741635176803319,2.702488280240919,control,correct,1129.7279068082617,-1.2133643454146958
34,34,hungarian,6.952118995767757,-0.5741635176803319,2.702488280240919,control,correct,994.0212453273094,0.3098246766118321
35,35,hungarian,7.093632024263154,-1.5143850593362362,2.702488280240919,experimental,incorrect,1818.966783540501,1.2121679032449304
35,35,hungarian,7.093632024263154,-1.5143850593362362,2.702488280240919,experimental,incorrect,2630.05223289024,1.9028121106995206
35,35,hungarian,7.093632024263154,-1.5143850593362362,2.702488280240919,experimental,correct,3039.776721813185,1.9495087670785796
35,35,hungarian,7.093632024263154,-1.5143850593362362,2.702488280240919,experimental,correct,1914.3993718434056,1.203733037492135
35,35,hungarian,7.093632024263154,-1.5143850593362362,2.702488280240919,experimental,correct,1527.6823422628845,0.9976463264959501
35,35,hungarian,7.093632024263154,-1.5143850593362362,2.702488280240919,experimental,correct,2141.2795390434317,1.3516641092684463
35,35,hungarian,7.093632024263154,-1.5143850593362362,2.702488280240919,control,correct,1236.2433462938136,-0.7891881697643762
35,35,hungarian,7.093632024263154,-1.5143850593362362,2.702488280240919,control,correct,744.7307228995346,-0.987398635788704
35,35,hungarian,7.093632024263154,-1.5143850593362362,2.702488280240919,control,correct,1164.8311676789624,-1.2160346433160814
35,35,hungarian,7.093632024263154,-1.5143850593362362,2.702488280240919,control,correct,1414.3552950581445,-1.21893146683854
35,35,hungarian,7.093632024263154,-1.5143850593362362,2.702488280240919,control,correct,1502.771900428537,-1.43109374832854
35,35,hungarian,7.093632024263154,-1.5143850593362362,2.702488280240919,control,correct,1199.151362576499,-2.0659962279615725
35,35,hungarian,7.093632024263154,-1.5143850593362362,2.702488280240919,control,incorrect,1167.2187075969364,-1.2625067950471411
35,35,hungarian,7.093632024263154,-1.5143850593362362,2.702488280240919,control,correct,1466.2942021190568,-1.7226966121421667
35,35,hungarian,7.093632024263154,-1.5143850593362362,2.702488280240919,control,correct,1443.2813115175545,-1.1743271511180358
35,35,hungarian,7.093632024263154,-1.5143850593362362,2.702488280240919,control,correct,958.714797886117,-1.4707965435879835
35,35,hungarian,7.093632024263154,-1.5143850593362362,2.702488280240919,control,correct,1600.4459774100512,-1.8057519613008022
35,35,hungarian,7.093632024263154,-1.5143850593362362,2.702488280240919,control,correct,826.1399201901763,-1.846547024759019
35,35,hungarian,7.093632024263154,-1.5143850593362362,2.702488280240919,control,correct,913.9194771844215,-1.3459284982409887
35,35,hungarian,7.093632024263154,-1.5143850593362362,2.702488280240919,control,correct,1528.6796311687658,-1.7793804732387721
36,36,hungarian,6.973784860358992,-0.9118964496563471,2.702488280240919,experimental,correct,1970.271829168709,1.3710422211325701
36,36,hungarian,6.973784860358992,-0.9118964496563471,2.702488280240919,experimental,incorrect,1662.7914711555,1.3590455598926283
36,36,hungarian,6.973784860358992,-0.9118964496563471,2.702488280240919,experimental,correct,3146.9690814103938,1.8634741425127201
36,36,hungarian,6.973784860358992,-0.9118964496563471,2.702488280240919,experimental,correct,1414.4068626888043,1.5713036635365278
36,36,hungarian,6.973784860358992,-0.9118964496563471,2.702488280240919,experimental,correct,1491.4545190952151,1.5717069760335187
36,36,hungarian,6.973784860358992,-0.9118964496563471,2.702488280240919,experimental,correct,1947.0072548100795,2.330737499648776
36,36,hungarian,6.973784860358992,-0.9118964496563471,2.702488280240919,control,correct,1140.3419371423145,-1.503269066223249
36,36,hungarian,6.973784860358992,-0.9118964496563471,2.702488280240919,control,correct,1041.564109758381,-0.5374849576114438
36,36,hungarian,6.973784860358992,-0.9118964496563471,2.702488280240919,control,correct,1211.5493755148702,-1.477992896379229
36,36,hungarian,6.973784860358992,-0.9118964496563471,2.702488280240919,control,correct,890.7527263834564,-0.14650280878461186
36,36,hungarian,6.973784860358992,-0.9118964496563471,2.702488280240919,control,correct,1580.3209796201318,-0.950357161634106
36,36,hungarian,6.973784860358992,-0.9118964496563471,2.702488280240919,control,correct,998.7717279004282,-0.700282357780059
36,36,hungarian,6.973784860358992,-0.9118964496563471,2.702488280240919,control,correct,1279.7332203761891,-1.093143518260458
36,36,hungarian,6.973784860358992,-0.9118964496563471,2.702488280240919,control,incorrect,918.7270682152086,-1.0129863735830569
36,36,hungarian,6.973784860358992,-0.9118964496563471,2.702488280240919,control,correct,963.6700770944509,-0.5961795228984943
36,36,hungarian,6.973784860358992,-0.9118964496563471,2.702488280240919,control,correct,971.9747990716687,-1.2159265975037237
36,36,hungarian,6.973784860358992,-0.9118964496563471,2.702488280240919,control,correct,1105.677191916086,-1.4196439765061408
36,36,hungarian,6.973784860358992,-0.9118964496563471,2.702488280240919,control,correct,985.2875664108003,-0.4169518728993973
36,36,hungarian,6.973784860358992,-0.9118964496563471,2.702488280240919,control,correct,1004.4091491769274,-1.0754425187980208
36,36,hungarian,6.973784860358992,-0.9118964496563471,2.702488280240919,control,correct,1111.6458048331106,-0.2416248357943278
37,37,hungarian,7.007002115939074,-1.2677923119253964,2.702488280240919,experimental,incorrect,2661.0076017211504,1.6389805831433852
37,37,hungarian,7.007002115939074,-1.2677923119253964,2.702488280240919,experimental,correct,1739.4525703048585,1.195245755791309
37,37,hungarian,7.007002115939074,-1.2677923119253964,2.702488280240919,experimental,correct,2020.7425846057456,1.3249428563518988
37,37,hungarian,7.007002115939074,-1.2677923119253964,2.702488280240919,experimental,correct,1761.5470676606367,0.9562134983407126
37,37,hungarian,7.007002115939074,-1.2677923119253964,2.702488280240919,experimental,correct,2060.8780991694384,0.5915371309875365
37,37,hungarian,7.007002115939074,-1.2677923119253964,2.702488280240919,experimental,incorrect,2441.1279440461863,1.7173344381145021
37,37,hungarian,7.007002115939074,-1.2677923119253964,2.702488280240919,control,correct,1089.2269057962317,-0.9348081260455049
37,37,hungarian,7.007002115939074,-1.2677923119253964,2.702488280240919,control,correct,1336.791933829384,-1.7961430093094117
37,37,hungarian,7.007002115939074,-1.2677923119253964,2.702488280240919,control,correct,1806.9963253638348,-1.1254524836347175
37,37,hungarian,7.007002115939074,-1.2677923119253964,2.702488280240919,control,correct,1045.776022156105,-0.7461895384478986
37,37,hungarian,7.007002115939074,-1.2677923119253964,2.702488280240919,control,correct,1460.7703629650216,-1.8508045225406635
37,37,hungarian,7.007002115939074,-1.2677923119253964,2.702488280240919,control,correct,1040.544955442443,-0.578581495958969
37,37,hungarian,7.007002115939074,-1.2677923119253964,2.702488280240919,control,incorrect,1317.5943451584315,-1.003760242239604
37,37,hungarian,7.007002115939074,-1.2677923119253964,2.702488280240919,control,correct,1105.8783084596157,-1.5446630989585262
37,37,hungarian,7.007002115939074,-1.2677923119253964,2.702488280240919,control,correct,722.3053739453596,-1.721101836302128
37,37,hungarian,7.007002115939074,-1.2677923119253964,2.702488280240919,control,correct,745.9957535945606,-1.7719811145681832
37,37,hungarian,7.007002115939074,-1.2677923119253964,2.702488280240919,control,correct,1106.546681652304,-0.33205290020192857
37,37,hungarian,7.007002115939074,-1.2677923119253964,2.702488280240919,control,correct,1344.337722876701,-1.2898764560899567
37,37,hungarian,7.007002115939074,-1.2677923119253964,2.702488280240919,control,correct,684.0093599211774,-1.7678603141177844
37,37,hungarian,7.007002115939074,-1.2677923119253964,2.702488280240919,control,correct,1031.022870958455,-1.2455084264674867
38,38,hungarian,7.069130535054473,-0.6873326176504273,2.702488280240919,experimental,incorrect,2256.2723596660326,2.343729405957477
38,38,hungarian,7.069130535054473,-0.6873326176504273,2.702488280240919,experimental,incorrect,1878.3520858317522,1.8069739222939594
38,38,hungarian,7.069130535054473,-0.6873326176504273,2.702488280240919,experimental,correct,1929.0407162054307,1.0730206399071052
38,38,hungarian,7.069130535054473,-0.6873326176504273,2.702488280240919,experimental,correct,2710.5577313560334,1.6695704024627447
38,38,hungarian,7.069130535054473,-0.6873326176504273,2.702488280240919,experimental,incorrect,2217.0783391479576,2.7975973029146077
38,38,hungarian,7.069130535054473,-0.6873326176504273,2.702488280240919,experimental,correct,2068.1207840548886,1.7689530913359166
38,38,hungarian,7.069130535054473,-0.6873326176504273,2.702488280240919,control,correct,1499.5025219620404,-0.6003867903709549
38,38,hungarian,7.069130535054473,-0.6873326176504273,2.702488280240919,control,correct,1142.9503593516852,-0.5276812649588323
38,38,hungarian,7.069130535054473,-0.6873326176504273,2.702488280240919,control,correct,1665.680465616158,-1.2890633910615787
38,38,hungarian,7.069130535054473,-0.6873326176504273,2.702488280240919,control,correct,1366.8219974394738,-1.0796596645527805
38,38,hungarian,7.069130535054473,-0.6873326176504273,2.702488280240919,control,correct,1318.7452640647805,-0.583834864512399
38,38,hungarian,7.069130535054473,-0.6873326176504273,2.702488280240919,control,correct,609.2277775320279,-0.5119149087816804
38,38,hungarian,7.069130535054473,-0.6873326176504273,2.702488280240919,control,correct,1645.019712785767,-1.6352094885826358
38,38,hungarian,7.069130535054473,-0.6873326176504273,2.702488280240919,control,correct,959.5196499387366,-0.7973366919135936
38,38,hungarian,7.069130535054473,-0.6873326176504273,2.702488280240919,control,correct,1157.8417657350906,-1.7126130201388512
38,38,hungarian,7.069130535054473,-0.6873326176504273,2.702488280240919,control,correct,1208.0259550171922,-0.7005817154616011
38,38,hungarian,7.069130535054473,-0.6873326176504273,2.702488280240919,control,correct,1128.0879810128502,-0.36953697511618544
38,38,hungarian,7.069130535054473,-0.6873326176504273,2.702488280240919,control,correct,842.5129179186018,-0.442207347725851
38,38,hungarian,7.069130535054473,-0.6873326176504273,2.702488280240919,control,correct,1328.3266617685554,0.6747516366023414
38,38,hungarian,7.069130535054473,-0.6873326176504273,2.702488280240919,control,correct,1111.1991256920219,-0.823905282285617
39,39,hungarian,6.970859682957697,-0.3658179409886585,2.702488280240919,experimental,incorrect,2212.7115743173067,2.6708199255445058
39,39,hungarian,6.970859682957697,-0.3658179409886585,2.702488280240919,experimental,correct,1905.5449944990005,1.3973600485872733
39,39,hungarian,6.970859682957697,-0.3658179409886585,2.702488280240919,experimental,correct,2879.0185334259118,1.891174761678582
39,39,hungarian,6.970859682957697,-0.3658179409886585,2.702488280240919,experimental,correct,1258.600005577398,1.8927492017351202
39,39,hungarian,6.970859682957697,-0.3658179409886585,2.702488280240919,experimental,incorrect,1677.9577159977187,2.4681448156618364
39,39,hungarian,6.970859682957697,-0.3658179409886585,2.702488280240919,experimental,correct,2300.125150581929,3.3416629118934953
39,39,hungarian,6.970859682957697,-0.3658179409886585,2.702488280240919,control,correct,786.7164990602004,-0.38443741674815096
39,39,hungarian,6.970859682957697,-0.3658179409886585,2.702488280240919,control,correct,1224.4332271058063,0.15447911555251648
39,39,hungarian,6.970859682957697,-0.3658179409886585,2.702488280240919,control,correct,735.1475566730761,-1.0234056749233225
39,39,hungarian,6.970859682957697,-0.3658179409886585,2.702488280240919,control,correct,1152.2294720733485,0.1901369098202026
39,39,hungarian,6.970859682957697,-0.3658179409886585,2.702488280240919,control,correct,1119.8762955981144,-0.566271570948534
39,39,hungarian,6.970859682957697,-0.3658179409886585,2.702488280240919,control,correct,1090.2415394499933,-0.28651415730975704
39,39,hungarian,6.970859682957697,-0.3658179409886585,2.702488280240919,control,correct,826.6043412038405,-0.8661299171023638
39,39,hungarian,6.970859682957697,-0.3658179409886585,2.702488280240919,control,correct,971.8863324166784,1.015976847215133
39,39,hungarian,6.970859682957697,-0.3658179409886585,2.702488280240919,control,correct,793.6077521562354,-0.781638909135031
39,39,hungarian,6.970859682957697,-0.3658179409886585,2.702488280240919,control,correct,988.7695865105142,0.4283311518278228
39,39,hungarian,6.970859682957697,-0.3658179409886585,2.702488280240919,control,correct,1001.6137834531975,-0.0919776507481545
39,39,hungarian,6.970859682957697,-0.3658179409886585,2.702488280240919,control,correct,972.6833423854736,-1.4024801346824969
39,39,hungarian,6.970859682957697,-0.3658179409886585,2.702488280240919,control,correct,1050.0427211184797,-0.6746099710149587
39,39,hungarian,6.970859682957697,-0.3658179409886585,2.702488280240919,control,correct,1084.577773997872,0.07888562825300816
40,40,hungarian,7.073305649445245,-0.8576118505928051,2.702488280240919,experimental,incorrect,2440.654797259564,1.6572230363435623
40,40,hungarian,7.073305649445245,-0.8576118505928051,2.702488280240919,experimental,correct,1788.9172611721858,1.980496775373554
40,40,hungarian,7.073305649445245,-0.8576118505928051,2.702488280240919,experimental,correct,1506.9710551578316,1.9537813324227558
40,40,hungarian,7.073305649445245,-0.8576118505928051,2.702488280240919,experimental,incorrect,2024.6060639775121,1.1678599862214325
40,40,hungarian,7.073305649445245,-0.8576118505928051,2.702488280240919,experimental,correct,1700.2521368056289,2.6733965739386623
40,40,hungarian,7.073305649445245,-0.8576118505928051,2.702488280240919,experimental,correct,1990.5220454440948,2.6507864462578317
40,40,hungarian,7.073305649445245,-0.8576118505928051,2.702488280240919,control,correct,1294.0966619674307,-1.2667728015105668
40,40,hungarian,7.073305649445245,-0.8576118505928051,2.702488280240919,control,correct,744.5665753376281,-1.8035817087847728
40,40,hungarian,7.073305649445245,-0.8576118505928051,2.702488280240919,control,correct,1033.286797332933,-1.0697155221700712
40,40,hungarian,7.073305649445245,-0.8576118505928051,2.702488280240919,control,correct,1573.089509866117,-0.451136929083387
40,40,hungarian,7.073305649445245,-0.8576118505928051,2.702488280240919,control,correct,1014.9620616530456,-1.1722908117797952
40,40,hungarian,7.073305649445245,-0.8576118505928051,2.702488280240919,control,correct,870.6878410751473,-0.7571323500534952
40,40,hungarian,7.073305649445245,-0.8576118505928051,2.702488280240919,control,correct,1387.980485010293,-0.8459945697453289
40,40,hungarian,7.073305649445245,-0.8576118505928051,2.702488280240919,control,correct,1340.1411275552803,-0.9647815369853543
40,40,hungarian,7.073305649445245,-0.8576118505928051,2.702488280240919,control,correct,1481.509163185352,-0.5712022627435488
40,40,hungarian,7.073305649445245,-0.8576118505928051,2.702488280240919,control,correct,1077.2572524817822,-0.8557903165546534
40,40,hungarian,7.073305649445245,-0.8576118505928051,2.702488280240919,control,correct,1214.9958776056365,0.10438836623103509
40,40,hungarian,7.073305649445245,-0.8576118505928051,2.702488280240919,control,correct,1139.7655421373106,-1.1276523421941913
40,40,hungarian,7.073305649445245,-0.8576118505928051,2.702488280240919,control,correct,1331.7147149398431,-0.5408506576497254
40,40,hungarian,7.073305649445245,-0.8576118505928051,2.702488280240919,control,correct,1052.8799577543828,-0.3653401907419824
41,41,hungarian,6.990643301794427,-0.8068271162579048,2.702488280240919,experimental,correct,1705.1734368756224,1.7905840468064114
41,41,hungarian,6.990643301794427,-0.8068271162579048,2.702488280240919,experimental,correct,2438.383552076747,2.2091925705603073
41,41,hungarian,6.990643301794427,-0.8068271162579048,2.702488280240919,experimental,correct,1725.3327439123227,1.744407502156277
41,41,hungarian,6.990643301794427,-0.8068271162579048,2.702488280240919,experimental,correct,2166.538149262586,2.1237234654159494
41,41,hungarian,6.990643301794427,-0.8068271162579048,2.702488280240919,experimental,correct,2177.967324368037,1.6210547517175953
41,41,hungarian,6.990643301794427,-0.8068271162579048,2.702488280240919,experimental,correct,2137.3671342009525,1.476900510933872
41,41,hungarian,6.990643301794427,-0.8068271162579048,2.702488280240919,control,correct,1277.0727204184639,-0.1670836809246875
41,41,hungarian,6.990643301794427,-0.8068271162579048,2.702488280240919,control,correct,1211.9662114514288,-1.4179263776729694
41,41,hungarian,6.990643301794427,-0.8068271162579048,2.702488280240919,control,correct,1031.147962203035,-1.106547809631607
41,41,hungarian,6.990643301794427,-0.8068271162579048,2.702488280240919,control,correct,951.1733278085121,-0.956811390494067
41,41,hungarian,6.990643301794427,-0.8068271162579048,2.702488280240919,control,correct,1347.6313748261696,-0.6882841020275126
41,41,hungarian,6.990643301794427,-0.8068271162579048,2.702488280240919,control,correct,1044.272341758003,0.10242386243327595
41,41,hungarian,6.990643301794427,-0.8068271162579048,2.702488280240919,control,correct,1222.724954428699,-1.430353559363166
41,41,hungarian,6.990643301794427,-0.8068271162579048,2.702488280240919,control,correct,1141.9560668592806,-0.7686794141132363
41,41,hungarian,6.990643301794427,-0.8068271162579048,2.702488280240919,control,correct,1062.3232457103597,-0.19697033392668106
41,41,hungarian,6.990643301794427,-0.8068271162579048,2.702488280240919,control,correct,1368.4822772878088,-1.1087128320565955
41,41,hungarian,6.990643301794427,-0.8068271162579048,2.702488280240919,control,correct,1113.3214454935835,-0.3799235479394179
41,41,hungarian,6.990643301794427,-0.8068271162579048,2.702488280240919,control,correct,1195.8439357873353,-1.2903035261371592
41,41,hungarian,6.990643301794427,-0.8068271162579048,2.702488280240919,control,correct,1170.5496309839439,-1.4351128920000558
41,41,hungarian,6.990643301794427,-0.8068271162579048,2.702488280240919,control,correct,1160.7625781159406,-0.8321322682500047
42,42,hungarian,7.112718396807372,-0.9205236587913205,2.702488280240919,experimental,correct,2331.750342471153,1.660128810901138
42,42,hungarian,7.112718396807372,-0.9205236587913205,2.702488280240919,experimental,correct,2101.248549782335,1.8796632190696623
42,42,hungarian,7.112718396807372,-0.9205236587913205,2.702488280240919,experimental,correct,1973.46088889726,1.7758937736141416
42,42,hungarian,7.112718396807372,-0.9205236587913205,2.702488280240919,experimental,correct,1549.0395396886256,1.521360209801002
42,42,hungarian,7.112718396807372,-0.9205236587913205,2.702488280240919,experimental,correct,2273.4201616067116,1.5539032790210032
42,42,hungarian,7.112718396807372,-0.9205236587913205,2.702488280240919,experimental,correct,2552.965128288822,0.7256032509817127
42,42,hungarian,7.112718396807372,-0.9205236587913205,2.702488280240919,control,correct,1144.492874639632,-1.5273332618622348
42,42,hungarian,7.112718396807372,-0.9205236587913205,2.702488280240919,control,correct,1382.5976393745589,-1.3167813245929956
42,42,hungarian,7.112718396807372,-0.9205236587913205,2.702488280240919,control,correct,1212.2925892292587,-0.5956635585031707
42,42,hungarian,7.112718396807372,-0.9205236587913205,2.702488280240919,control,correct,925.8804810864984,-1.0756570969187096
42,42,hungarian,7.112718396807372,-0.9205236587913205,2.702488280240919,control,correct,1255.5804547074536,-0.42641127450269206
42,42,hungarian,7.112718396807372,-0.9205236587913205,2.702488280240919,control,correct,1775.9925547971134,-0.7520333930620166
42,42,hungarian,7.112718396807372,-0.9205236587913205,2.702488280240919,control,correct,855.4824676817891,-1.2994137430447354
42,42,hungarian,7.112718396807372,-0.9205236587913205,2.702488280240919,control,correct,1060.6222485647788,-0.6698743197527279
42,42,hungarian,7.112718396807372,-0.9205236587913205,2.702488280240919,control,correct,1034.9038144407987,-0.866763063057281
42,42,hungarian,7.112718396807372,-0.9205236587913205,2.702488280240919,control,correct,1340.8408316677574,-0.7063345640365113
42,42,hungarian,7.112718396807372,-0.9205236587913205,2.702488280240919,control,correct,1342.9380979267066,-1.817214036967725
42,42,hungarian,7.112718396807372,-0.9205236587913205,2.702488280240919,control,correct,1195.9976642788924,-0.6180147713538593
42,42,hungarian,7.112718396807372,-0.9205236587913205,2.702488280240919,control,correct,1855.3219565337376,-0.9787811975104984
42,42,hungarian,7.112718396807372,-0.9205236587913205,2.702488280240919,control,correct,1200.0835095590594,-0.7852498899532968
43,43,hungarian,6.895151662160241,-0.9954874198477374,2.702488280240919,experimental,correct,1337.6527577133736,1.7231240572640798
43,43,hungarian,6.895151662160241,-0.9954874198477374,2.702488280240919,experimental,correct,2319.6808799803416,1.7904626947210154
43,43,hungarian,6.895151662160241,-0.9954874198477374,2.702488280240919,experimental,correct,1762.1126563057733,1.8012567560031651
43,43,hungarian,6.895151662160241,-0.9954874198477374,2.702488280240919,experimental,correct,1527.8430074866885,1.5031920980029179
43,43,hungarian,6.895151662160241,-0.9954874198477374,2.702488280240919,experimental,correct,1110.241478335714,1.9763484334013968
43,43,hungarian,6.895151662160241,-0.9954874198477374,2.702488280240919,experimental,incorrect,1928.8179059305583,1.0836918311407366
43,43,hungarian,6.895151662160241,-0.9954874198477374,2.702488280240919,control,correct,1009.6507874334858,-0.04534335845657522
43,43,hungarian,6.895151662160241,-0.9954874198477374,2.702488280240919,control,correct,734.2490106616827,-0.7953720315916466
43,43,hungarian,6.895151662160241,-0.9954874198477374,2.702488280240919,control,correct,957.2084668671151,-0.7576289847922191
43,43,hungarian,6.895151662160241,-0.9954874198477374,2.702488280240919,control,correct,926.261747771772,0.19506553493659184
43,43,hungarian,6.895151662160241,-0.9954874198477374,2.702488280240919,control,correct,939.1035330985916,-1.274876442788516
43,43,hungarian,6.895151662160241,-0.9954874198477374,2.702488280240919,control,correct,862.3711089864132,-1.765894677039291
43,43,hungarian,6.895151662160241,-0.9954874198477374,2.702488280240919,control,correct,1111.0285755804978,-0.29930632979872285
43,43,hungarian,6.895151662160241,-0.9954874198477374,2.702488280240919,control,correct,755.7679715333649,-0.8228723062633233
43,43,hungarian,6.895151662160241,-0.9954874198477374,2.702488280240919,control,correct,726.3671516621448,-1.3065195061540666
43,43,hungarian,6.895151662160241,-0.9954874198477374,2.702488280240919,control,correct,853.5721240385454,-1.056409401229928
43,43,hungarian,6.895151662160241,-0.9954874198477374,2.702488280240919,control,correct,1134.413484647025,-0.9195044501946207
43,43,hungarian,6.895151662160241,-0.9954874198477374,2.702488280240919,control,correct,965.0580282975699,-0.5089308417812524
43,43,hungarian,6.895151662160241,-0.9954874198477374,2.702488280240919,control,correct,806.8911625561101,-0.9685669298005629
43,43,hungarian,6.895151662160241,-0.9954874198477374,2.702488280240919,control,correct,915.7757277938462,-0.6578616390268445
44,44,hungarian,7.084907814049947,-0.9653031689131365,2.702488280240919,experimental,correct,2288.2999301821783,1.7856804169301317
44,44,hungarian,7.084907814049947,-0.9653031689131365,2.702488280240919,experimental,correct,2038.7134899153978,2.0073942012819854
44,44,hungarian,7.084907814049947,-0.9653031689131365,2.702488280240919,experimental,correct,2044.9017476665815,1.698792376258185
44,44,hungarian,7.084907814049947,-0.9653031689131365,2.702488280240919,experimental,incorrect,2622.458152761576,0.8031422236392168
44,44,hungarian,7.084907814049947,-0.9653031689131365,2.702488280240919,experimental,correct,2708.222408514882,1.45766134488144
44,44,hungarian,7.084907814049947,-0.9653031689131365,2.702488280240919,experimental,incorrect,2409.51158123375,2.3689845772430003
44,44,hungarian,7.084907814049947,-0.9653031689131365,2.702488280240919,control,correct,912.0284964942267,0.3559596801619981
44,44,hungarian,7.084907814049947,-0.9653031689131365,2.702488280240919,control,correct,1330.4708565018925,-0.5607553427676422
44,44,hungarian,7.084907814049947,-0.9653031689131365,2.702488280240919,control,correct,1214.5596142312545,-1.0149049122523606
44,44,hungarian,7.084907814049947,-0.9653031689131365,2.702488280240919,control,correct,1260.1204116908416,-0.6119791563843611
44,44,hungarian,7.084907814049947,-0.9653031689131365,2.702488280240919,control,correct,1128.9192465488782,-0.5647731394829267
44,44,hungarian,7.084907814049947,-0.9653031689131365,2.702488280240919,control,correct,869.8635374534354,-0.6353492025692831
44,44,hungarian,7.084907814049947,-0.9653031689131365,2.702488280240919,control,correct,1420.939928616757,0.04752592335744554
44,44,hungarian,7.084907814049947,-0.9653031689131365,2.702488280240919,control,correct,1279.5819648020356,-0.4602058731799237
44,44,hungarian,7.084907814049947,-0.9653031689131365,2.702488280240919,control,correct,1194.8171987640817,-1.2917853806733508
44,44,hungarian,7.084907814049947,-0.9653031689131365,2.702488280240919,control,correct,1083.3573787017872,-0.6067720611456566
44,44,hungarian,7.084907814049947,-0.9653031689131365,2.702488280240919,control,correct,1148.4913617964642,-1.024946778662546
44,44,hungarian,7.084907814049947,-0.9653031689131365,2.702488280240919,control,correct,934.6374803088643,-1.7144970238182888
44,44,hungarian,7.084907814049947,-0.9653031689131365,2.702488280240919,control,correct,1238.7824358756188,-0.7195295058285128
44,44,hungarian,7.084907814049947,-0.9653031689131365,2.702488280240919,control,incorrect,1303.6383621838252,-0.6423790792356534
45,45,hungarian,6.93909929883089,-0.9704383966596528,2.702488280240919,experimental,correct,1360.8506619979828,1.5694440982905469
45,45,hungarian,6.93909929883089,-0.9704383966596528,2.702488280240919,experimental,correct,2033.0730039266837,1.443502734989543
45,45,hungarian,6.93909929883089,-0.9704383966596528,2.702488280240919,experimental,correct,1633.1733124979714,2.362657230119141
45,45,hungarian,6.93909929883089,-0.9704383966596528,2.702488280240919,experimental,correct,1982.8557875998463,1.9758544548916956
45,45,hungarian,6.93909929883089,-0.9704383966596528,2.702488280240919,experimental,correct,1310.7428759871977,1.7436189703047231
45,45,hungarian,6.93909929883089,-0.9704383966596528,2.702488280240919,experimental,correct,1561.4123565281789,1.7845805578205303
45,45,hungarian,6.93909929883089,-0.9704383966596528,2.702488280240919,control,correct,1161.9259611902216,-1.4627029058854666
45,45,hungarian,6.93909929883089,-0.9704383966596528,2.702488280240919,control,correct,978.4068339363205,-0.6144257441422023
45,45,hungarian,6.93909929883089,-0.9704383966596528,2.702488280240919,control,incorrect,1152.04764566545,-0.9986638669938747
45,45,hungarian,6.93909929883089,-0.9704383966596528,2.702488280240919,control,correct,1153.1324318101445,-0.5018242148266194
45,45,hungarian,6.93909929883089,-0.9704383966596528,2.702488280240919,control,correct,629.8453372885549,-0.6150102228000812
45,45,hungarian,6.93909929883089,-0.9704383966596528,2.702488280240919,control,correct,1068.2861993475856,-1.50860806414217
45,45,hungarian,6.93909929883089,-0.9704383966596528,2.702488280240919,control,correct,1100.133470044635,-0.6142467535232072
45,45,hungarian,6.93909929883089,-0.9704383966596528,2.702488280240919,control,correct,1562.4915414257985,-1.2913747610965158
45,45,hungarian,6.93909929883089,-0.9704383966596528,2.702488280240919,control,correct,986.6734945377765,-0.7779891108594398
45,45,hungarian,6.93909929883089,-0.9704383966596528,2.702488280240919,control,correct,1017.647114989165,-1.043080162561037
45,45,hungarian,6.93909929883089,-0.9704383966596528,2.702488280240919,control,correct,939.7692895813848,-0.9965304193531561
45,45,hungarian,6.93909929883089,-0.9704383966596528,2.702488280240919,control,correct,1075.4603572524245,-1.606895544423296
45,45,hungarian,6.93909929883089,-0.9704383966596528,2.702488280240919,control,correct,1003.5702461852308,-0.23048052579688016
45,45,hungarian,6.93909929883089,-0.9704383966596528,2.702488280240919,control,correct,1252.7791854941756,-0.6037363334192609
46,46,hungarian,6.896488063984986,-0.928806692044454,2.702488280240919,experimental,incorrect,1910.8371740040834,2.4600745764375196
46,46,hungarian,6.896488063984986,-0.928806692044454,2.702488280240919,experimental,correct,2172.1188311921437,2.7381035364050232
46,46,hungarian,6.896488063984986,-0.928806692044454,2.702488280240919,experimental,correct,1940.8549701043803,2.358928805642262
46,46,hungarian,6.896488063984986,-0.928806692044454,2.702488280240919,experimental,correct,2307.296698977168,1.3964991686640145
46,46,hungarian,6.896488063984986,-0.928806692044454,2.702488280240919,experimental,correct,2162.852746458149,1.669162277627385
46,46,hungarian,6.896488063984986,-0.928806692044454,2.702488280240919,experimental,correct,1434.3979956009923,1.4945737394185932
46,46,hungarian,6.896488063984986,-0.928806692044454,2.702488280240919,control,correct,911.436658075281,-0.21348684330450474
46,46,hungarian,6.896488063984986,-0.928806692044454,2.702488280240919,control,correct,1275.2928710227043,-1.195076911132143
46,46,hungarian,6.896488063984986,-0.928806692044454,2.702488280240919,control,correct,950.8047114869165,-0.7555656331249587
46,46,hungarian,6.896488063984986,-0.928806692044454,2.702488280240919,control,incorrect,1019.2522743018222,-0.8151837844519885
46,46,hungarian,6.896488063984986,-0.928806692044454,2.702488280240919,control,correct,1046.0764034859787,-1.4595539110125917
